player_id,minutes_played_season,goals_total,assists_total,yellow_cards,red_cards,market_value_eur,player_name,date_of_birth,position,sub_position,age,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,sb_pass_accuracy,bmi,season_days_injured,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,injury_risk_score,fan_sentiment,media_sentiment
5513,2285,0,0,6,0,15000000,Jérémy Toulalan,10-09-1983,Midfield,Defensive Midfield,29,0,2012,La Liga_2012/2013,1,0,0,0,0,37,26,3,0,0,69,0.702702703,23.42773844,0,0,0,0,0,0,0,-0.040913434,0.029904154
5513,2965,0,1,8,0,3000000,Jérémy Toulalan,10-09-1983,Midfield,Defensive Midfield,32,0,2015,Ligue 1_2015/2016,25,0,1,6,0.167787857,1473,1181,76,36,14,94,0.801765105,23.42773844,0,0,0,0,0,0,0,-0.568197436,-0.498536215
5521,1142,5,0,2,0,250000,Grégory Pujol,25-01-1980,Attack,Centre-Forward,35,0,2015,Ligue 1_2015/2016,19,5,0,28,2.528691884,328,231,12,4,7,94,0.704268293,23.42773844,0,0,0,0,0,0,0,0.243605212,0.172792224
5544,1266,2,3,4,0,500000,Johan Audel,12-12-1983,Attack,Left Winger,32,0,2015,Ligue 1_2015/2016,29,2,3,32,2.794927058,528,355,33,4,9,97,0.672348485,23.42773844,0,0,0,0,0,0,0,-0.333672783,0.202165127
5588,2702,2,1,7,0,10000000,Michael Essien,03-12-1982,Midfield,Defensive Midfield,30,0,2012,La Liga_2012/2013,2,0,0,0,0,47,34,2,0,0,92,0.723404255,23.42773844,0,0,0,0,0,0,0,0.039033433,0.000724799
5597,815,1,1,1,0,500000,Chaouki Ben Saada,01-07-1984,Attack,Right Winger,31,0,2015,Ligue 1_2015/2016,17,1,1,24,1.851229917,527,388,16,3,22,94,0.736242884,23.42773844,0,0,0,0,0,0,0,0.411836678,0.047922375
5658,3690,0,0,0,0,12000000,Petr Cech,20-05-1982,Goalkeeper,Goalkeeper,33,0,2015,Premier League_2015/2016,34,0,0,0,0,1036,654,0,0,2,95,0.631274131,23.42773844,30,0,0,0.833333333,30,0,0.277290153,0.537377747,0.268669544
5672,1656,0,2,1,0,500000,Étienne Didot,24-07-1983,Midfield,Central Midfield,32,0,2015,Ligue 1_2015/2016,23,0,2,13,0.36733282,1211,840,41,28,8,93,0.693641618,24.96811224,0,0,0,0,0,0,0,0.318300219,0.644107406
5686,2250,0,0,0,0,250000,Laurent Pionnier,24-05-1982,Goalkeeper,Goalkeeper,33,0,2015,Ligue 1_2015/2016,25,0,0,0,0,682,383,1,0,1,94,0.561583578,24.96811224,0,0,0,0,0,0,0,0.66663278,0.014185968
5755,3411,2,1,4,0,900000,Emiliano Moretti,11-06-1981,Defender,Centre-Back,34,0,2015,Serie A_2015/2016,35,1,1,13,0.977098753,2049,1779,59,24,2,95,0.868228404,24.96811224,0,0,0,0,0,0,0,0.342179548,0.312882873
5793,392,0,1,2,0,300000,Giovanni Pasquale,05-01-1982,Defender,Left-Back,33,0,2015,Serie A_2015/2016,6,0,0,0,0,124,89,7,4,1,93,0.717741935,24.96811224,0,0,0,0,0,0,0,0.188831428,-0.064007326
5817,2672,5,5,0,0,2500000,Andrea Pirlo,19-05-1979,Midfield,Defensive Midfield,35,0,2014,Champions League_2014/2015,1,0,0,0,0,59,40,1,0,0,93,0.677966102,24.96811224,0,0,0,0,0,0,0,0.150612395,0.466090013
5825,1727,9,4,4,1,800000,Marco Borriello,18-06-1982,Attack,Centre-Forward,33,0,2015,Serie A_2015/2016,27,8,3,55,6.179390561,425,335,16,2,25,95,0.788235294,24.96811224,0,0,0,0,0,0,0,-0.096897575,0.212148592
5856,1082,0,0,6,0,500000,Daniele Bonera,31-05-1981,Defender,Centre-Back,34,0,2015,La Liga_2015/2016,14,0,0,2,0.187640244,504,432,12,15,1,93,0.857142857,24.96811224,0,0,0,0,0,0,0,0.349431074,-0.141463352
5858,2732,0,2,8,0,600000,Paolo Cannavaro,26-06-1981,Defender,Centre-Back,34,0,2015,Serie A_2015/2016,31,0,1,5,0.129082707,1085,865,35,36,7,94,0.797235023,24.96811224,0,0,0,0,0,0,0,-0.160668451,-0.075462968
5868,1546,0,0,3,0,400000,Matteo Brighi,14-02-1981,Midfield,Central Midfield,34,0,2015,Serie A_2015/2016,23,0,0,24,1.774926832,608,499,53,21,7,95,0.820723684,24.96811224,0,0,0,0,0,0,0,0.318567017,0.004929333
5878,2399,11,2,4,0,1000000,Alberto Gilardino,05-07-1982,Attack,Centre-Forward,33,0,2015,Serie A_2015/2016,33,10,1,49,8.12197113,539,402,4,1,9,95,0.745825603,24.96811224,0,0,0,0,0,0,0,-0.367679538,0.132636844
5880,521,0,0,0,0,500000,Morgan De Sanctis,26-03-1977,Goalkeeper,Goalkeeper,38,0,2015,Serie A_2015/2016,4,0,0,0,0,79,59,0,0,0,94,0.746835443,24.96811224,0,0,0,0,0,0,0,0.341525742,0.43841934
5893,988,0,0,7,0,300000,Giampiero Pinzi,11-03-1981,Midfield,Central Midfield,34,0,2015,Serie A_2015/2016,18,0,0,3,0.129268734,488,403,43,9,2,95,0.825819672,24.96811224,0,0,0,0,0,0,0,0.033770916,-0.076778125
5928,1069,5,0,2,0,200000,Sergio Pellissier,12-04-1979,Attack,Centre-Forward,36,0,2015,Serie A_2015/2016,19,5,0,22,3.894161702,194,141,3,0,0,94,0.726804124,24.96811224,0,0,0,0,0,0,0,0.461643248,0.191360762
5946,2054,2,0,10,0,900000,Cesare Bovo,14-01-1983,Defender,Centre-Back,32,0,2015,Serie A_2015/2016,21,2,0,10,0.414119,1325,1090,33,29,7,94,0.822641509,24.96811224,0,0,0,0,0,0,0,-0.875511566,-0.282240007
5947,2430,3,2,11,0,5000000,Daniele De Rossi,24-07-1983,Midfield,Defensive Midfield,32,0,2015,Serie A_2015/2016,23,1,2,11,0.604167551,1462,1294,28,26,4,95,0.885088919,24.96811224,0,0,0,0,0,0,0,0.01675312,0.155103627
5957,1389,0,0,4,0,700000,Alberto Aquilani,07-07-1984,Midfield,Central Midfield,33,0,2017,La Liga_2017/2018,2,0,0,0,0,117,99,3,2,1,94,0.846153846,24.96811224,0,0,0,0,0,0,0,0.194081685,0.202055351
5958,408,5,3,3,0,1000000,Francesco Totti,27-09-1976,Attack,Second Striker,39,0,2015,Serie A_2015/2016,13,5,3,22,3.312910072,307,229,8,0,4,94,0.745928339,24.96811224,0,0,0,0,0,0,0,0.182352024,0.065500535
5962,1225,2,5,1,0,800000,Antonio Cassano,12-07-1982,Attack,Second Striker,33,0,2015,Serie A_2015/2016,24,2,3,18,2.539242795,814,541,8,2,10,94,0.664619165,24.96811224,0,0,0,0,0,0,0,0.383928031,0.131548685
5970,1413,1,0,5,0,300000,Dario Dainelli,09-06-1979,Defender,Centre-Back,36,0,2015,Serie A_2015/2016,18,1,0,2,0.350832616,580,454,20,28,1,94,0.782758621,24.96811224,0,0,0,0,0,0,0,0.064598179,0.113389437
5980,1953,7,0,2,0,1000000,Luca Toni,26-05-1977,Attack,Centre-Forward,38,0,2015,Serie A_2015/2016,23,6,0,62,10.58947654,360,184,7,3,9,94,0.511111111,24.96811224,0,0,0,0,0,0,0,0.405966409,0.442245684
5986,180,0,0,1,0,100000,Ferdinando Coppola,10-06-1978,Goalkeeper,Goalkeeper,37,0,2015,Serie A_2015/2016,1,0,0,0,0,42,21,0,0,0,93,0.5,24.96811224,0,0,0,0,0,0,0,0.235904994,0.290294789
5993,2539,1,0,4,0,400000,Cristian Zaccardo,21-12-1981,Defender,Centre-Back,34,0,2015,Serie A_2015/2016,27,1,0,18,1.394069605,956,685,67,38,9,96,0.716527197,24.96811224,0,0,0,0,0,0,0,-0.12124974,0.129123778
6004,1165,2,0,3,0,300000,Alessandro Frara,07-11-1982,Midfield,Defensive Midfield,33,0,2015,Serie A_2015/2016,20,2,0,12,1.056006157,449,299,20,7,6,94,0.665924276,24.96811224,0,0,0,0,0,0,0,-0.071941726,0.143419066
6031,1297,4,5,0,0,1000000,Antonio Di Natale,13-10-1977,Attack,Centre-Forward,38,0,2015,Serie A_2015/2016,23,2,3,33,4.695484344,345,214,4,2,5,95,0.620289855,24.96811224,0,0,0,0,0,0,0,0.828238638,0.089490233
6033,1872,1,1,3,0,2000000,Francesco Lodi,23-03-1984,Midfield,Defensive Midfield,31,0,2015,Serie A_2015/2016,24,1,1,25,1.147902641,1378,1049,18,17,8,94,0.761248186,24.96811224,0,0,0,0,0,0,0,0.148932164,0.018457031
6043,732,1,1,0,0,400000,Stefano Mauri,08-01-1980,Midfield,Attacking Midfield,35,0,2015,Serie A_2015/2016,12,1,1,6,0.420994995,203,146,5,2,2,95,0.719211823,24.96811224,0,0,0,0,0,0,0,0.479345962,0.290054512
6150,2338,1,0,1,1,2000000,Fabricio Coloccini,22-01-1982,Defender,Centre-Back,33,0,2015,Premier League_2015/2016,26,1,0,10,1.049790611,856,722,45,30,7,95,0.843457944,24.96811224,0,0,0,0,0,0,0,0.456189647,-0.209885121
6237,2698,8,8,2,0,5500000,Stefan Kießling,25-01-1984,Attack,Centre-Forward,31,0,2015,1. Bundesliga_2015/2016,30,5,3,40,8.303001422,634,398,31,8,15,102,0.627760252,24.96811224,0,0,0,0,0,0,0,0.400796177,0.325075834
6270,180,0,0,0,0,500000,Yohann Pelé,04-11-1982,Goalkeeper,Goalkeeper,33,0,2015,Ligue 1_2015/2016,2,0,0,0,0,70,60,0,0,0,90,0.857142857,24.96811224,0,0,0,0,0,0,0,0.20819428,0.276526539
6585,874,5,2,1,0,3000000,Kalu Uche,15-11-1982,Attack,Centre-Forward,32,0,2014,La Liga_2014/2015,1,0,0,1,0.056044105,14,9,0,0,0,61,0.642857143,24.96811224,0,0,0,0,0,0,0,0.276580652,0.143302526
6636,2710,0,4,4,0,6000000,Christian Fuchs,07-04-1986,Defender,Left-Back,29,0,2015,Premier League_2015/2016,32,0,4,19,1.000457038,1665,1128,101,73,11,95,0.677477477,24.96811224,0,0,0,0,0,0,0,0.537395722,0.215570623
6710,2835,0,0,1,1,13000000,Per Mertesacker,29-09-1984,Defender,Centre-Back,31,0,2015,Premier League_2015/2016,24,0,0,8,1.236622578,1238,1116,20,16,2,94,0.901453958,22.95684114,380,0,0,190,380,1,0.653701532,-0.165332315,-0.502790053
6750,382,0,1,1,0,200000,Maurizio Domizzi,28-06-1980,Defender,Centre-Back,35,0,2015,Serie A_2015/2016,4,0,0,1,0.054583576,157,122,5,2,0,93,0.777070064,23.87543253,0,0,0,0,0,0,0,0.515430651,-0.101349748
6793,440,0,0,0,0,600000,Angelo Palombo,25-09-1981,Midfield,Defensive Midfield,34,0,2015,Serie A_2015/2016,7,0,0,1,0.008533157,206,165,3,7,2,94,0.800970874,23.87543253,0,0,0,0,0,0,0,0.516821744,0.251193157
6838,594,6,1,1,0,1200000,Henok Goitom,22-09-1984,Attack,Centre-Forward,31,0,2015,La Liga_2015/2016,2,0,0,4,0.357834091,33,21,1,1,0,92,0.636363636,23.87543253,0,0,0,0,0,0,0,0.161000389,0.163944868
6980,506,0,0,1,0,250000,Julien Cardy,29-09-1981,Midfield,Defensive Midfield,34,0,2015,Ligue 1_2015/2016,14,0,0,5,0.772606018,250,179,21,10,0,94,0.716,23.87543253,0,0,0,0,0,0,0,0.345893726,0.345012021
6986,1705,4,4,2,1,500000,Thibault Giresse,25-05-1981,Midfield,Left Midfield,34,0,2015,Ligue 1_2015/2016,25,4,4,23,2.680103031,764,501,41,7,11,94,0.655759162,23.87543253,0,0,0,0,0,0,0,-0.54087298,0.103791604
7093,3150,1,0,8,0,2500000,Francesco Magnanelli,12-11-1984,Midfield,Defensive Midfield,31,0,2015,Serie A_2015/2016,34,1,1,18,0.485371391,2381,1960,86,53,12,95,0.823183536,23.87543253,0,0,0,0,0,0,0,0.195559351,-0.051512082
7096,2201,1,2,9,0,1000000,Daniele Gastaldello,25-06-1983,Defender,Centre-Back,32,0,2015,Serie A_2015/2016,26,1,2,8,1.237240769,1075,890,42,28,2,95,0.827906977,23.87543253,0,0,0,0,0,0,0,0.247531669,-0.446099724
7101,2321,4,2,7,0,400000,Paolo Sammarco,17-03-1983,Midfield,Central Midfield,32,0,2015,Serie A_2015/2016,28,4,1,22,2.376676443,914,681,58,36,14,95,0.745076586,23.87543253,0,0,0,0,0,0,0,0.200873041,0.132948608
7109,1185,0,0,2,0,3500000,Andrea Barzagli,08-05-1981,Defender,Centre-Back,33,0,2014,Champions League_2014/2015,1,0,0,0,0,36,30,3,1,0,93,0.833333333,23.87543253,0,0,0,0,0,0,0,0.103618115,0.088343571
7109,3603,1,1,3,0,2000000,Andrea Barzagli,08-05-1981,Defender,Centre-Back,34,0,2015,Serie A_2015/2016,31,1,0,4,0.687415627,1959,1726,37,27,9,95,0.881061766,23.87543253,0,0,0,0,0,0,0,-0.110075681,0.430686352
7109,2618,0,0,3,0,1000000,Andrea Barzagli,08-05-1981,Defender,Centre-Back,35,0,2016,Champions League_2016/2017,1,0,0,0,0,28,22,1,2,0,65,0.785714286,23.87543253,0,0,0,0,0,0,0,0.722830564,0.556737706
7161,946,2,4,0,0,6000000,Jonas Hofmann,14-07-1992,Midfield,Attacking Midfield,23,8000000,2015,1. Bundesliga_2015/2016,15,1,3,16,1.56877744,252,201,8,3,10,94,0.797619048,23.87543253,0,0,0,0,0,0,0,0.384156679,0.317792531
7161,2814,14,12,2,0,13000000,Jonas Hofmann,14-07-1992,Midfield,Attacking Midfield,30,0,2022,FIFA World Cup_2022,2,0,0,1,0.32657883,20,16,0,0,1,98,0.8,23.87543253,0,0,0,0,0,0,0,0.112305356,0.414641154
7161,2768,8,12,4,0,10000000,Jonas Hofmann,14-07-1992,Midfield,Attacking Midfield,31,10000000,2023,1. Bundesliga_2023/2024,32,4,7,62,5.709159523,1528,1239,20,9,14,95,0.810863874,23.87543253,0,0,0,0,0,0,0,0.427991221,0.239466466
7427,289,1,1,0,0,750000,Ivica Olic,14-09-1979,Attack,Centre-Forward,36,0,2015,1. Bundesliga_2015/2016,9,0,0,5,0.322016158,54,32,1,0,1,92,0.592592593,23.87543253,0,0,0,0,0,0,0,-0.083197701,0.068653092
7449,1900,0,1,1,0,9000000,Gaël Clichy,26-07-1985,Defender,Left-Back,30,0,2015,Premier League_2015/2016,14,0,1,2,0.049342583,839,662,30,42,12,95,0.789034565,23.87543253,0,0,0,0,0,0,0,0.401835914,0.489409925
7602,3091,1,1,7,0,3000000,Thiago Motta,28-08-1982,Midfield,Defensive Midfield,33,0,2015,Ligue 1_2015/2016,31,1,1,12,2.040276273,2916,2674,60,21,16,94,0.917009602,23.87543253,0,0,0,0,0,0,0,-0.450190331,0.223217812
8060,2099,2,0,3,0,2000000,Carl Medjani,15-05-1985,Midfield,Defensive Midfield,30,0,2015,La Liga_2015/2016,14,1,0,6,0.54010925,511,393,13,16,2,94,0.769080235,23.87543253,0,0,0,0,0,0,0,-0.21622518,0.196772094
8060,1658,0,0,4,0,1400000,Carl Medjani,15-05-1985,Midfield,Defensive Midfield,31,0,2016,La Liga_2016/2017,1,0,0,2,0.161899802,17,13,0,1,0,45,0.764705882,23.87543253,0,0,0,0,0,0,0,0.043091502,0.030920433
8317,1493,1,3,1,0,2000000,Marcel Schäfer,07-06-1984,Defender,Left-Back,31,0,2015,1. Bundesliga_2015/2016,21,1,2,12,0.872811024,772,590,22,4,5,93,0.764248705,23.87543253,0,0,0,0,0,0,0,0.496618843,-0.158828771
8498,177,0,0,0,0,500000,Florent Chaigneau,21-03-1984,Goalkeeper,Goalkeeper,31,0,2015,Ligue 1_2015/2016,2,0,0,0,0,61,30,0,0,0,89,0.491803279,23.87543253,0,0,0,0,0,0,0,-0.028307154,0.110586032
8552,1639,7,3,1,0,2500000,Arouna Koné,11-11-1983,Attack,Centre-Forward,32,0,2015,Premier League_2015/2016,25,5,3,37,4.59309574,592,495,29,10,33,96,0.836148649,23.87543253,0,0,0,0,0,0,0,0.271175717,0.113924076
8883,786,1,1,1,0,2500000,Emmanuel Adebayor,26-02-1984,Attack,Centre-Forward,31,0,2015,Premier League_2015/2016,12,1,1,12,2.139792485,240,181,0,4,6,97,0.754166667,23.87543253,0,0,0,0,0,0,0,0.367763355,0.474676628
8885,2467,3,3,2,0,1000000,Jaroslav Plasil,05-01-1982,Midfield,Central Midfield,33,0,2015,Ligue 1_2015/2016,26,3,3,20,1.2315446,1226,1050,60,18,23,96,0.856443719,23.87543253,0,0,0,0,0,0,0,0.228051924,0.341943819
9594,1542,2,0,5,0,30000000,Vincent Kompany,10-04-1986,Defender,Centre-Back,29,0,2015,Premier League_2015/2016,14,2,0,11,0.750381515,679,572,21,21,8,95,0.842415317,23.20251483,225,0,0,18.75,225,1,0.487005064,0.416766322,0.071337839
9594,1528,1,0,6,0,8000000,Vincent Kompany,10-04-1986,Defender,Centre-Back,32,0,2018,FIFA World Cup_2018,5,0,0,6,0.639697429,277,258,6,1,0,94,0.931407942,23.20251483,89,123,1296,4.944444444,-34,1,0.286699333,0.870587624,0.062228455
9619,2330,0,1,8,0,2000000,Alan Hutton,30-11-1984,Defender,Right-Back,31,0,2015,Premier League_2015/2016,28,0,1,11,0.556799228,1232,876,60,25,11,100,0.711038961,21.50294251,0,0,0,0,0,0,0,0.068763787,-0.1335732
9850,2917,1,1,7,0,500000,Vangelis Moras,26-08-1981,Defender,Centre-Back,34,0,2015,Serie A_2015/2016,31,1,1,8,0.504723705,1176,956,57,28,8,94,0.81292517,21.50294251,0,0,0,0,0,0,0,0.628885886,0.163787663
9966,2245,2,0,4,0,3500000,Almen Abdi,21-10-1986,Midfield,Central Midfield,29,0,2015,Premier League_2015/2016,32,2,0,39,2.358758406,1020,814,85,20,15,97,0.798039216,21.50294251,0,0,0,0,0,0,0,0.164668273,0.203812606
9967,1787,3,1,8,0,3500000,Blerim Dzemaili,12-04-1986,Midfield,Central Midfield,29,0,2015,Serie A_2015/2016,27,3,2,37,1.761791819,835,663,55,23,16,94,0.794011976,21.50294251,0,0,0,0,0,0,0,0.347695557,0.290713155
9967,1860,2,1,4,0,1000000,Blerim Dzemaili,12-04-1986,Midfield,Central Midfield,32,0,2018,FIFA World Cup_2018,4,1,0,9,1.209187825,92,72,6,4,3,93,0.782608696,21.50294251,0,0,0,0,0,0,0,0.199805401,0.002524643
10003,3420,2,0,3,0,2500000,Wes Morgan,21-01-1984,Defender,Centre-Back,31,0,2015,Premier League_2015/2016,38,2,0,21,2.948268348,849,648,53,46,9,95,0.763250883,28.5254747,108,0,0,3.857142857,108,1,0.361176118,0.412121301,-0.320736123
10255,90,0,0,0,0,700000,Alexander Farnerud,01-05-1984,Midfield,Central Midfield,31,0,2015,Serie A_2015/2016,5,0,0,2,0.025844471,69,53,1,0,1,94,0.768115942,22.83500983,0,0,0,0,0,0,0,0.646081662,0.171564963
10289,1364,6,3,7,0,700000,Andrija Delibasic,24-04-1981,Attack,Centre-Forward,31,0,2012,La Liga_2012/2013,2,0,0,3,0.38118909,40,35,2,2,0,90,0.875,22.83500983,0,0,0,0,0,0,0,0.317477099,0.44347958
10375,272,0,0,0,0,500000,Shaun MacDonald,17-06-1988,Midfield,Central Midfield,27,0,2015,Premier League_2015/2016,3,0,0,0,0,19,17,1,0,1,92,0.894736842,22.83500983,0,0,0,0,0,0,0,0.632175725,0.329412097
11765,3240,8,0,6,0,1500000,Aytac Sulu,11-12-1985,Defender,Centre-Back,30,0,2015,1. Bundesliga_2015/2016,33,7,0,21,2.226272926,568,324,52,43,2,94,0.570422535,24.69135802,0,0,0,0,0,0,0,-0.218471124,0.575877439
12028,902,0,0,0,0,250000,Kossi Agassa,02-07-1978,Goalkeeper,Goalkeeper,37,0,2015,Ligue 1_2015/2016,11,0,0,0,0,336,218,0,0,0,94,0.648809524,24.69135802,0,0,0,0,0,0,0,0.119786374,0.027230699
12029,2520,0,0,0,0,1500000,Ludovic Butelle,03-04-1983,Goalkeeper,Goalkeeper,32,1000000,2015,Ligue 1_2015/2016,19,0,0,0,0,537,334,0,0,1,94,0.621973929,24.69135802,0,0,0,0,0,0,0,0.590468661,0.542828764
12096,62,0,0,0,0,1000000,Franck Béria,23-05-1983,Defender,Right-Back,32,0,2015,Ligue 1_2015/2016,2,0,0,0,0,44,36,1,1,1,95,0.818181818,24.69135802,0,0,0,0,0,0,0,0.377884284,0.408737198
12101,2561,0,2,5,0,500000,Franck Signorino,19-09-1981,Defender,Left-Back,34,0,2015,Ligue 1_2015/2016,29,0,2,1,0.016091244,1427,1057,51,34,13,94,0.740714786,24.69135802,0,0,0,0,0,0,0,-0.158629274,0.068057414
12124,3197,0,1,6,0,3000000,Glenn Whelan,13-01-1984,Midfield,Defensive Midfield,31,0,2015,Premier League_2015/2016,37,0,1,11,0.218078271,2037,1755,80,60,18,95,0.861561119,24.69135802,12,0,0,0.387096774,12,0,0.257931854,0.546655752,0.512339472
12134,1399,0,1,0,0,1000000,François Clerc,18-04-1983,Defender,Right-Back,32,0,2015,Ligue 1_2015/2016,10,0,1,5,0.12199701,544,404,28,8,5,94,0.742647059,22.22222222,0,0,0,0,0,0,0,0.944963114,0.405675522
12282,4792,2,2,3,0,19000000,Daley Blind,09-03-1990,Defender,Centre-Back,25,0,2015,Premier League_2015/2016,35,1,1,4,0.110378119,2215,1786,91,67,13,96,0.806320542,22.22222222,0,0,0,0,0,0,0,-0.135603294,0.602263871
12282,2850,1,2,5,0,15000000,Daley Blind,09-03-1990,Defender,Centre-Back,30,0,2020,UEFA Euro_2020,4,0,0,0,0,309,278,9,7,2,93,0.899676375,22.22222222,0,0,0,0,0,0,0,0.333384898,0.381270713
12282,1600,0,2,1,0,3000000,Daley Blind,09-03-1990,Defender,Centre-Back,32,0,2022,FIFA World Cup_2022,5,1,1,5,0.521673045,304,260,12,5,1,97,0.855263158,22.22222222,0,0,0,0,0,0,0,0.446052418,0.263774658
12386,512,1,0,1,0,1000000,Grégory Bourillon,01-07-1984,Defender,Centre-Back,31,0,2015,Ligue 1_2015/2016,8,1,0,3,0.102392444,227,164,25,6,1,94,0.72246696,23.94711603,0,0,0,0,0,0,0,0.538158932,0.673754916
12508,1785,2,5,3,0,1000000,Yann Jouffre,23-07-1984,Midfield,Right Midfield,31,0,2015,Ligue 1_2015/2016,27,2,5,38,2.218960112,1329,1061,35,15,25,95,0.79834462,23.94711603,0,0,0,0,0,0,0,0.222221044,0.1999946
12563,881,0,0,0,0,1000000,Goran Pandev,27-07-1983,Attack,Second Striker,32,0,2015,Serie A_2015/2016,15,0,0,17,2.684599533,273,201,2,2,13,94,0.736263736,23.94711603,0,0,0,0,0,0,0,0.307982023,0.094045696
12563,1410,7,3,5,0,500000,Goran Pandev,27-07-1983,Attack,Second Striker,37,0,2020,UEFA Euro_2020,3,1,0,2,0.48148873,62,43,2,1,1,93,0.693548387,23.94711603,0,0,0,0,0,0,0,0.634694906,0.471014518
12691,1854,0,1,6,1,2000000,James Collins,23-08-1983,Defender,Centre-Back,32,0,2015,Premier League_2015/2016,19,0,0,13,0.950309392,555,435,18,24,3,96,0.783783784,23.94711603,39,0,0,1.695652174,39,0,0.286969303,-0.018410242,-0.179835362
12704,660,1,0,3,0,1500000,Steven Whittaker,16-06-1984,Defender,Right-Back,31,0,2015,Premier League_2015/2016,8,1,0,8,0.401340784,409,294,19,1,6,94,0.718826406,22.28247738,0,0,0,0,0,0,0,0.525354686,-0.331810348
12763,1331,4,2,3,0,6000000,Steven Naismith,14-09-1986,Attack,Second Striker,29,0,2015,Premier League_2015/2016,23,4,1,26,3.209564593,506,371,25,14,11,96,0.733201581,22.28247738,0,0,0,0,0,0,0,0.128747489,0.448966334
12814,180,0,0,0,0,500000,Julián Speroni,18-05-1979,Goalkeeper,Goalkeeper,36,0,2015,Premier League_2015/2016,2,0,0,0,0,68,41,0,0,0,91,0.602941176,22.28247738,0,0,0,0,0,0,0,0.247803037,0.628988086
12864,846,0,1,1,0,500000,Jaroslav Drobny,18-10-1979,Goalkeeper,Goalkeeper,36,0,2015,1. Bundesliga_2015/2016,10,0,1,0,0,314,158,0,0,2,95,0.503184713,22.28247738,0,0,0,0,0,0,0,0.004770851,-0.162293809
13258,1323,1,0,6,0,250000,Tim Sparv,20-02-1987,Midfield,Defensive Midfield,33,0,2020,UEFA Euro_2020,2,0,0,0,0,68,60,2,3,0,75,0.882352941,22.28247738,0,0,0,0,0,0,0,-0.374050255,0.10199851
13427,15,0,0,0,0,1000000,Steve Sidwell,14-12-1982,Midfield,Central Midfield,33,0,2015,Premier League_2015/2016,1,0,0,0,0,7,6,3,0,0,92,0.857142857,22.28247738,0,0,0,0,0,0,0,0.482073301,0.466409927
13507,1657,2,2,0,0,17000000,Leighton Baines,11-12-1984,Defender,Left-Back,31,0,2015,Premier League_2015/2016,18,2,1,8,1.173690983,1023,793,30,24,8,97,0.775171065,24.4982699,0,0,0,0,0,0,0,0.310377821,-0.070378084
13520,2302,0,0,1,0,4500000,Phil Jagielka,17-08-1982,Defender,Centre-Back,33,0,2015,Premier League_2015/2016,21,0,0,11,0.660346579,1062,895,37,29,4,97,0.842749529,26.14897795,7,0,0,0.25,7,0,0.252554548,-0.112231114,0.597359789
13572,1740,0,0,1,0,4000000,Ben Foster,03-04-1983,Goalkeeper,Goalkeeper,32,0,2015,Premier League_2015/2016,15,0,0,0,0,408,202,0,0,0,95,0.495098039,25.62269439,0,0,0,0,0,0,0,0.260277813,0.44056703
13573,3491,0,4,5,1,2000000,Simon Francis,16-02-1985,Defender,Right-Back,30,0,2015,Premier League_2015/2016,38,0,4,6,0.196907349,2454,1921,109,60,34,98,0.782803586,25.62269439,26,0,0,0.742857143,26,0,0.272988309,0.542239347,0.071299581
13640,90,0,0,0,0,250000,Kelvin Davis,29-09-1976,Goalkeeper,Goalkeeper,39,0,2015,Premier League_2015/2016,1,0,0,0,0,29,14,0,0,0,93,0.482758621,23.38527173,0,0,0,0,0,0,0,-0.263085031,0.386789457
14066,1680,2,1,3,0,3000000,Wayne Routledge,07-01-1985,Attack,Left Winger,30,0,2015,Premier League_2015/2016,28,2,1,18,2.734539462,722,501,28,11,24,95,0.693905817,23.38527173,0,0,0,0,0,0,0,-0.188579607,0.499580545
14081,3265,1,3,5,0,1500000,Ben Watson,09-07-1985,Midfield,Central Midfield,30,0,2015,Premier League_2015/2016,35,1,0,16,0.515430226,1599,1186,69,42,12,100,0.741713571,23.38527173,92,0,0,18.4,92,1,0.34396874,-0.197351806,-0.066931515
14086,1390,1,3,6,0,10000000,Ashley Young,09-07-1985,Defender,Right-Back,30,0,2015,Premier League_2015/2016,18,1,2,7,0.846341729,776,571,22,15,14,94,0.735824742,21.2244898,118,0,0,9.076923077,118,1,0.371930728,-0.065710716,0.110653137
14086,3421,2,3,14,0,5000000,Ashley Young,09-07-1985,Defender,Right-Back,33,0,2018,FIFA World Cup_2018,5,0,1,2,0.088199935,244,196,6,1,2,101,0.803278689,21.2244898,7,118,125,0.225806452,-111,0,0.200033354,-0.524921725,-0.369326903
14219,52,0,0,0,0,500000,Dario Kresic,11-01-1984,Goalkeeper,Goalkeeper,31,0,2015,1. Bundesliga_2015/2016,1,0,0,0,0,18,11,0,0,0,46,0.611111111,23.14049587,0,0,0,0,0,0,0,0.389437301,-0.067569591
14221,1967,6,2,1,0,6000000,Aaron Lennon,16-04-1987,Attack,Right Winger,28,0,2015,Premier League_2015/2016,25,5,0,18,1.952729209,516,402,30,14,19,97,0.779069767,23.14049587,0,0,0,0,0,0,0,0.470816911,0.553697638
